competitor_id,name,country,country_code,abbreviation,raw_json
sr:competitor:106559,"Doumbia, Sadio",France,FRA,DOU,"{""id"": ""sr:competitor:106559"", ""name"": ""Doumbia, Sadio"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""DOU""}"
sr:competitor:106349,"Reboul, Fabien",France,FRA,REB,"{""id"": ""sr:competitor:106349"", ""name"": ""Reboul, Fabien"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""REB""}"
sr:competitor:121182,"Guinard, Manuel",France,FRA,GUI,"{""id"": ""sr:competitor:121182"", ""name"": ""Guinard, Manuel"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""GUI""}"
sr:competitor:47295,"Andreozzi, Guido",Argentina,ARG,AND,"{""id"": ""sr:competitor:47295"", ""name"": ""Andreozzi, Guido"", ""country"": ""Argentina"", ""country_code"": ""ARG"", ""abbreviation"": ""AND""}"
sr:competitor:14553,"Ram, Rajeev",USA,USA,RAM,"{""id"": ""sr:competitor:14553"", ""name"": ""Ram, Rajeev"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""RAM""}"
sr:competitor:52951,"Pel, David",Netherlands,NLD,PEL,"{""id"": ""sr:competitor:52951"", ""name"": ""Pel, David"", ""country"": ""Netherlands"", ""country_code"": ""NLD"", ""abbreviation"": ""PEL""}"
sr:competitor:62410,"Johnson, Luke",Great Britain,GBR,JOH,"{""id"": ""sr:competitor:62410"", ""name"": ""Johnson, Luke"", ""country"": ""Great Britain"", ""country_code"": ""GBR"", ""abbreviation"": ""JOH""}"
sr:competitor:38181,"Molteni, Andres",Argentina,ARG,MOL,"{""id"": ""sr:competitor:38181"", ""name"": ""Molteni, Andres"", ""country"": ""Argentina"", ""country_code"": ""ARG"", ""abbreviation"": ""MOL""}"
sr:competitor:112805,"Zielinski, Jan",Poland,POL,ZIE,"{""id"": ""sr:competitor:112805"", ""name"": ""Zielinski, Jan"", ""country"": ""Poland"", ""country_code"": ""POL"", ""abbreviation"": ""ZIE""}"
sr:competitor:838776,"Tracy, James",USA,USA,TRA,"{""id"": ""sr:competitor:838776"", ""name"": ""Tracy, James"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""TRA""}"
sr:competitor:78793,"Miedler, Lucas",Austria,AUT,MIE,"{""id"": ""sr:competitor:78793"", ""name"": ""Miedler, Lucas"", ""country"": ""Austria"", ""country_code"": ""AUT"", ""abbreviation"": ""MIE""}"
sr:competitor:59324,"Pavlasek, Adam",Czechia,CZE,PAV,"{""id"": ""sr:competitor:59324"", ""name"": ""Pavlasek, Adam"", ""country"": ""Czechia"", ""country_code"": ""CZE"", ""abbreviation"": ""PAV""}"
sr:competitor:393598,"Cash, Robert",USA,USA,CAS,"{""id"": ""sr:competitor:393598"", ""name"": ""Cash, Robert"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""CAS""}"
sr:competitor:87690,"Thompson, Jordan",Australia,AUS,THO,"{""id"": ""sr:competitor:87690"", ""name"": ""Thompson, Jordan"", ""country"": ""Australia"", ""country_code"": ""AUS"", ""abbreviation"": ""THO""}"
sr:competitor:206889,"Galloway, Robert",USA,USA,GAL,"{""id"": ""sr:competitor:206889"", ""name"": ""Galloway, Robert"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""GAL""}"
sr:competitor:230186,"Verbeek, Sem",Netherlands,NLD,VER,"{""id"": ""sr:competitor:230186"", ""name"": ""Verbeek, Sem"", ""country"": ""Netherlands"", ""country_code"": ""NLD"", ""abbreviation"": ""VER""}"
sr:competitor:16823,"Romboli, Fernando",Brazil,BRA,ROM,"{""id"": ""sr:competitor:16823"", ""name"": ""Romboli, Fernando"", ""country"": ""Brazil"", ""country_code"": ""BRA"", ""abbreviation"": ""ROM""}"
sr:competitor:15548,"Gonzalez, Maximo",Argentina,ARG,GON,"{""id"": ""sr:competitor:15548"", ""name"": ""Gonzalez, Maximo"", ""country"": ""Argentina"", ""country_code"": ""ARG"", ""abbreviation"": ""GON""}"
sr:competitor:41475,"Arneodo, Romain",Monaco,MCO,ARN,"{""id"": ""sr:competitor:41475"", ""name"": ""Arneodo, Romain"", ""country"": ""Monaco"", ""country_code"": ""MCO"", ""abbreviation"": ""ARN""}"
sr:competitor:17038,"Smith, John-Patrick",Australia,AUS,SMI,"{""id"": ""sr:competitor:17038"", ""name"": ""Smith, John-Patrick"", ""country"": ""Australia"", ""country_code"": ""AUS"", ""abbreviation"": ""SMI""}"
sr:competitor:76263,"Matos, Rafael",Brazil,BRA,MAT,"{""id"": ""sr:competitor:76263"", ""name"": ""Matos, Rafael"", ""country"": ""Brazil"", ""country_code"": ""BRA"", ""abbreviation"": ""MAT""}"
sr:competitor:15305,"Gonzalez, Santiago",Mexico,MEX,GON,"{""id"": ""sr:competitor:15305"", ""name"": ""Gonzalez, Santiago"", ""country"": ""Mexico"", ""country_code"": ""MEX"", ""abbreviation"": ""GON""}"
sr:competitor:231188,"Frantzen, Constantin",Germany,DEU,FRA,"{""id"": ""sr:competitor:231188"", ""name"": ""Frantzen, Constantin"", ""country"": ""Germany"", ""country_code"": ""DEU"", ""abbreviation"": ""FRA""}"
sr:competitor:231090,"Arribage, Theo",France,FRA,ARR,"{""id"": ""sr:competitor:231090"", ""name"": ""Arribage, Theo"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""ARR""}"
sr:competitor:56629,"Peers, John",Australia,AUS,PEE,"{""id"": ""sr:competitor:56629"", ""name"": ""Peers, John"", ""country"": ""Australia"", ""country_code"": ""AUS"", ""abbreviation"": ""PEE""}"
sr:competitor:112969,"Schnaitter, Jakob",Germany,DEU,SCH,"{""id"": ""sr:competitor:112969"", ""name"": ""Schnaitter, Jakob"", ""country"": ""Germany"", ""country_code"": ""DEU"", ""abbreviation"": ""SCH""}"
sr:competitor:936355,"Wallner, Mark",Germany,DEU,WAL,"{""id"": ""sr:competitor:936355"", ""name"": ""Wallner, Mark"", ""country"": ""Germany"", ""country_code"": ""DEU"", ""abbreviation"": ""WAL""}"
sr:competitor:114831,"Erler, Alexander",Austria,AUT,ERL,"{""id"": ""sr:competitor:114831"", ""name"": ""Erler, Alexander"", ""country"": ""Austria"", ""country_code"": ""AUT"", ""abbreviation"": ""ERL""}"
sr:competitor:16124,"Melo, Marcelo",Brazil,BRA,MEL,"{""id"": ""sr:competitor:16124"", ""name"": ""Melo, Marcelo"", ""country"": ""Brazil"", ""country_code"": ""BRA"", ""abbreviation"": ""MEL""}"
sr:competitor:15307,"Bopanna, Rohan",India,IND,BRO,"{""id"": ""sr:competitor:15307"", ""name"": ""Bopanna, Rohan"", ""country"": ""India"", ""country_code"": ""IND"", ""abbreviation"": ""BRO""}"
sr:competitor:25189,"Krajicek, Austin",USA,USA,KRA,"{""id"": ""sr:competitor:25189"", ""name"": ""Krajicek, Austin"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""KRA""}"
sr:competitor:81059,"Gille, Sander",Belgium,BEL,GIL,"{""id"": ""sr:competitor:81059"", ""name"": ""Gille, Sander"", ""country"": ""Belgium"", ""country_code"": ""BEL"", ""abbreviation"": ""GIL""}"
sr:competitor:16409,"Ebden, Matthew",Australia,AUS,EBD,"{""id"": ""sr:competitor:16409"", ""name"": ""Ebden, Matthew"", ""country"": ""Australia"", ""country_code"": ""AUS"", ""abbreviation"": ""EBD""}"
sr:competitor:16042,"Haase, Robin",Netherlands,NLD,HAA,"{""id"": ""sr:competitor:16042"", ""name"": ""Haase, Robin"", ""country"": ""Netherlands"", ""country_code"": ""NLD"", ""abbreviation"": ""HAA""}"
sr:competitor:111195,"Luz, Orlando",Brazil,BRA,LUZ,"{""id"": ""sr:competitor:111195"", ""name"": ""Luz, Orlando"", ""country"": ""Brazil"", ""country_code"": ""BRA"", ""abbreviation"": ""LUZ""}"
sr:competitor:45105,"Behar, Ariel",Uruguay,URY,BEH,"{""id"": ""sr:competitor:45105"", ""name"": ""Behar, Ariel"", ""country"": ""Uruguay"", ""country_code"": ""URY"", ""abbreviation"": ""BEH""}"
sr:competitor:47966,"Olivetti, Albano",France,FRA,OLI,"{""id"": ""sr:competitor:47966"", ""name"": ""Olivetti, Albano"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""OLI""}"
sr:competitor:204781,"Nouza, Petr",Czechia,CZE,NOU,"{""id"": ""sr:competitor:204781"", ""name"": ""Nouza, Petr"", ""country"": ""Czechia"", ""country_code"": ""CZE"", ""abbreviation"": ""NOU""}"
sr:competitor:299130,"Hijikata, Rinky",Australia,AUS,HIJ,"{""id"": ""sr:competitor:299130"", ""name"": ""Hijikata, Rinky"", ""country"": ""Australia"", ""country_code"": ""AUS"", ""abbreviation"": ""HIJ""}"
sr:competitor:234044,"Kirkov, Vasil",USA,USA,KIR,"{""id"": ""sr:competitor:234044"", ""name"": ""Kirkov, Vasil"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""KIR""}"
sr:competitor:234124,"Stevens, Bart",Netherlands,NLD,STE,"{""id"": ""sr:competitor:234124"", ""name"": ""Stevens, Bart"", ""country"": ""Netherlands"", ""country_code"": ""NLD"", ""abbreviation"": ""STE""}"
sr:competitor:152900,"Rikl, Patrik",Czechia,CZE,RIK,"{""id"": ""sr:competitor:152900"", ""name"": ""Rikl, Patrik"", ""country"": ""Czechia"", ""country_code"": ""CZE"", ""abbreviation"": ""RIK""}"
sr:competitor:287215,"Seggerman, Ryan",USA,USA,SEG,"{""id"": ""sr:competitor:287215"", ""name"": ""Seggerman, Ryan"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""SEG""}"
sr:competitor:104917,"Vliegen, Joran",Belgium,BEL,VLI,"{""id"": ""sr:competitor:104917"", ""name"": ""Vliegen, Joran"", ""country"": ""Belgium"", ""country_code"": ""BEL"", ""abbreviation"": ""VLI""}"
sr:competitor:256001,"Ho, Ray",Chinese Taipei,TPE,RAY,"{""id"": ""sr:competitor:256001"", ""name"": ""Ho, Ray"", ""country"": ""Chinese Taipei"", ""country_code"": ""TPE"", ""abbreviation"": ""RAY""}"
sr:competitor:147104,"Romios, Matthew Christopher",Australia,AUS,ROM,"{""id"": ""sr:competitor:147104"", ""name"": ""Romios, Matthew Christopher"", ""country"": ""Australia"", ""country_code"": ""AUS"", ""abbreviation"": ""ROM""}"
sr:competitor:47834,"Murray, Jamie",Great Britain,GBR,MUR,"{""id"": ""sr:competitor:47834"", ""name"": ""Murray, Jamie"", ""country"": ""Great Britain"", ""country_code"": ""GBR"", ""abbreviation"": ""MUR""}"
sr:competitor:52263,"Hidalgo, Diego",Ecuador,ECU,HID,"{""id"": ""sr:competitor:52263"", ""name"": ""Hidalgo, Diego"", ""country"": ""Ecuador"", ""country_code"": ""ECU"", ""abbreviation"": ""HID""}"
sr:competitor:871495,"Michelsen, Alex",USA,USA,MIC,"{""id"": ""sr:competitor:871495"", ""name"": ""Michelsen, Alex"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""MIC""}"
sr:competitor:108755,"Jebens, Hendrik",Germany,DEU,JEB,"{""id"": ""sr:competitor:108755"", ""name"": ""Jebens, Hendrik"", ""country"": ""Germany"", ""country_code"": ""DEU"", ""abbreviation"": ""JEB""}"
sr:competitor:243522,"Paul, Jakub",Switzerland,CHE,PAU,"{""id"": ""sr:competitor:243522"", ""name"": ""Paul, Jakub"", ""country"": ""Switzerland"", ""country_code"": ""CHE"", ""abbreviation"": ""PAU""}"
sr:competitor:1020797,"Trhac, Patrik",USA,USA,TRH,"{""id"": ""sr:competitor:1020797"", ""name"": ""Trhac, Patrik"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""TRH""}"
sr:competitor:52244,"Balaji, N. Sriram",India,IND,BAL,"{""id"": ""sr:competitor:52244"", ""name"": ""Balaji, N. Sriram"", ""country"": ""India"", ""country_code"": ""IND"", ""abbreviation"": ""BAL""}"
sr:competitor:204495,"Vocel, Matej",Czechia,CZE,VOC,"{""id"": ""sr:competitor:204495"", ""name"": ""Vocel, Matej"", ""country"": ""Czechia"", ""country_code"": ""CZE"", ""abbreviation"": ""VOC""}"
sr:competitor:49306,"Reyes-Varela, Miguel",Mexico,MEX,REY,"{""id"": ""sr:competitor:49306"", ""name"": ""Reyes-Varela, Miguel"", ""country"": ""Mexico"", ""country_code"": ""MEX"", ""abbreviation"": ""REY""}"
sr:competitor:16573,"Demoliner, Marcelo",Brazil,BRA,DEM,"{""id"": ""sr:competitor:16573"", ""name"": ""Demoliner, Marcelo"", ""country"": ""Brazil"", ""country_code"": ""BRA"", ""abbreviation"": ""DEM""}"
sr:competitor:918463,"Bollipalli, Rithvik Choudary",India,IND,BOL,"{""id"": ""sr:competitor:918463"", ""name"": ""Bollipalli, Rithvik Choudary"", ""country"": ""India"", ""country_code"": ""IND"", ""abbreviation"": ""BOL""}"
sr:competitor:48646,"Barrientos, Nicolas",Colombia,COL,BAR,"{""id"": ""sr:competitor:48646"", ""name"": ""Barrientos, Nicolas"", ""country"": ""Colombia"", ""country_code"": ""COL"", ""abbreviation"": ""BAR""}"
sr:competitor:98413,"Drzewiecki, Karol",Poland,POL,DRZ,"{""id"": ""sr:competitor:98413"", ""name"": ""Drzewiecki, Karol"", ""country"": ""Poland"", ""country_code"": ""POL"", ""abbreviation"": ""DRZ""}"
sr:competitor:16198,"Escobar, Gonzalo",Ecuador,ECU,ESC,"{""id"": ""sr:competitor:16198"", ""name"": ""Escobar, Gonzalo"", ""country"": ""Ecuador"", ""country_code"": ""ECU"", ""abbreviation"": ""ESC""}"
sr:competitor:548169,"Yuzuki, Takeru",Japan,JPN,YUZ,"{""id"": ""sr:competitor:548169"", ""name"": ""Yuzuki, Takeru"", ""country"": ""Japan"", ""country_code"": ""JPN"", ""abbreviation"": ""YUZ""}"
sr:competitor:16275,"Dodig, Ivan",Croatia,HRV,DOD,"{""id"": ""sr:competitor:16275"", ""name"": ""Dodig, Ivan"", ""country"": ""Croatia"", ""country_code"": ""HRV"", ""abbreviation"": ""DOD""}"
sr:competitor:16992,"Willis, Marcus",Great Britain,GBR,WIL,"{""id"": ""sr:competitor:16992"", ""name"": ""Willis, Marcus"", ""country"": ""Great Britain"", ""country_code"": ""GBR"", ""abbreviation"": ""WIL""}"
sr:competitor:450383,"Harper, Cleeve",Canada,CAN,HAR,"{""id"": ""sr:competitor:450383"", ""name"": ""Harper, Cleeve"", ""country"": ""Canada"", ""country_code"": ""CAN"", ""abbreviation"": ""HAR""}"
sr:competitor:44553,"Herbert, Pierre-Hugues",France,FRA,HER,"{""id"": ""sr:competitor:44553"", ""name"": ""Herbert, Pierre-Hugues"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""HER""}"
sr:competitor:125006,"Borges, Nuno",Portugal,PRT,BOR,"{""id"": ""sr:competitor:125006"", ""name"": ""Borges, Nuno"", ""country"": ""Portugal"", ""country_code"": ""PRT"", ""abbreviation"": ""BOR""}"
sr:competitor:157396,"Veldheer, Mick",Netherlands,NLD,VEL,"{""id"": ""sr:competitor:157396"", ""name"": ""Veldheer, Mick"", ""country"": ""Netherlands"", ""country_code"": ""NLD"", ""abbreviation"": ""VEL""}"
sr:competitor:280601,"Oberleitner, Neil",Austria,AUT,OBE,"{""id"": ""sr:competitor:280601"", ""name"": ""Oberleitner, Neil"", ""country"": ""Austria"", ""country_code"": ""AUT"", ""abbreviation"": ""OBE""}"
sr:competitor:263865,"Reynolds, Finn",New Zealand,NZL,REY,"{""id"": ""sr:competitor:263865"", ""name"": ""Reynolds, Finn"", ""country"": ""New Zealand"", ""country_code"": ""NZL"", ""abbreviation"": ""REY""}"
sr:competitor:15588,"Rojer, Jean-Julien",Netherlands,NLD,ROJ,"{""id"": ""sr:competitor:15588"", ""name"": ""Rojer, Jean-Julien"", ""country"": ""Netherlands"", ""country_code"": ""NLD"", ""abbreviation"": ""ROJ""}"
sr:competitor:104847,"Sonego, Lorenzo",Italy,ITA,SON,"{""id"": ""sr:competitor:104847"", ""name"": ""Sonego, Lorenzo"", ""country"": ""Italy"", ""country_code"": ""ITA"", ""abbreviation"": ""SON""}"
sr:competitor:297502,"Bayldon, Blake",Australia,AUS,BAY,"{""id"": ""sr:competitor:297502"", ""name"": ""Bayldon, Blake"", ""country"": ""Australia"", ""country_code"": ""AUS"", ""abbreviation"": ""BAY""}"
sr:competitor:973963,"Watt, James",New Zealand,NZL,WAT,"{""id"": ""sr:competitor:973963"", ""name"": ""Watt, James"", ""country"": ""New Zealand"", ""country_code"": ""NZL"", ""abbreviation"": ""WAT""}"
sr:competitor:209202,"Chandrasekar, Anirudh",India,IND,CHA,"{""id"": ""sr:competitor:209202"", ""name"": ""Chandrasekar, Anirudh"", ""country"": ""India"", ""country_code"": ""IND"", ""abbreviation"": ""CHA""}"
sr:competitor:223868,"Matuszewski, Piotr",Poland,POL,MAT,"{""id"": ""sr:competitor:223868"", ""name"": ""Matuszewski, Piotr"", ""country"": ""Poland"", ""country_code"": ""POL"", ""abbreviation"": ""MAT""}"
sr:competitor:77223,"Martinez, Pedro",Spain,ESP,MAR,"{""id"": ""sr:competitor:77223"", ""name"": ""Martinez, Pedro"", ""country"": ""Spain"", ""country_code"": ""ESP"", ""abbreviation"": ""MAR""}"
